Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019]
St. Lucia,LCA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,501.52755737,502.18170166
St. Lucia,LCA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.97534657,2.05185366
St. Lucia,LCA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,224.36319135,238.26520867
St. Lucia,LCA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,54.79567719,51.56189728
St. Lucia,LCA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,274.81541133,258.93442864
St. Martin (French part),MAF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
St. Martin (French part),MAF,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
St. Martin (French part),MAF,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
St. Martin (French part),MAF,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
St. Martin (French part),MAF,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
St. Martin (French part),MAF,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
St. Vincent and the Grenadines,VCT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.51017952,4.75291252
St. Vincent and the Grenadines,VCT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,332.0836792,354.80865479
St. Vincent and the Grenadines,VCT,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.05141592,3.15172291
St. Vincent and the Grenadines,VCT,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,224.67515829,235.27860496
St. Vincent and the Grenadines,VCT,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,31.94928551,32.13827133
St. Vincent and the Grenadines,VCT,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,106.09835911,114.02936036
Sudan,SDN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.43653536,4.57356596
Sudan,SDN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,59.51420593,46.92884064
Sudan,SDN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.97552639,1.03762662
Sudan,SDN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,13.08626342,10.64696724
Sudan,SDN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,70.30343628,70.75496674
Sudan,SDN,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,41.84052585,33.20448155
Suriname,SUR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.8974061,9.7369957
Suriname,SUR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,475.03878784,619.24713135
Suriname,SUR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,5.26342392,7.01218414
Suriname,SUR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,316.60149743,445.95633356
Suriname,SUR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,32.06835175,27.38944054
Suriname,SUR,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,152.33710911,169.60832909
Sweden,SWE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.94106293,10.86749268
Sweden,SWE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,6005.06591797,5671.38574219
Sweden,SWE,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,9.27633858,9.22483444
Sweden,SWE,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,5091.37246796,4814.13623769
Sweden,SWE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,15.21538353,15.11534023
Sweden,SWE,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,913.69384498,857.24921621
Switzerland,CHE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.37997055,11.29148102
Switzerland,CHE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,9870.6640625,9666.33789063
Switzerland,CHE,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.55291438,3.62563658
Switzerland,CHE,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,3081.6976749,3103.81145025
Switzerland,CHE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,68.77922821,67.89052582
Switzerland,CHE,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,6788.96716843,6562.52812764
Syrian Arab Republic,SYR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Syrian Arab Republic,SYR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Syrian Arab Republic,SYR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Syrian Arab Republic,SYR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Syrian Arab Republic,SYR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Syrian Arab Republic,SYR,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Tajikistan,TJK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.2394805,7.10529375
Tajikistan,TJK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,59.84311676,61.87225342
Tajikistan,TJK,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.95795763,1.94083118
Tajikistan,TJK,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,16.1849024,16.90058305
Tajikistan,TJK,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,68.61607361,71.36382294
Tajikistan,TJK,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,41.06199673,44.15440971
Tanzania,TZA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.15363026,3.82769322
Tanzania,TZA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,42.03595352,40.34330368
Tanzania,TZA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.56340396,1.56490099
Tanzania,TZA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,15.82210423,16.49381593
Tanzania,TZA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,21.65013123,22.97167206
Tanzania,TZA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,9.10083841,9.26753146
Thailand,THA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.8184948,3.78912091
Thailand,THA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,278.63082886,296.1651001
Thailand,THA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.69087815,2.7152462
Thailand,THA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,196.35004381,212.22896218
Thailand,THA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,29.38002396,28.22714996
Thailand,THA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,81.86180227,83.59896967
Timor-Leste,TLS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.61165237,7.15850592
Timor-Leste,TLS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,93.64685822,92.67004395
Timor-Leste,TLS,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.52639627,4.00228405
Timor-Leste,TLS,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,55.6886628,51.81134383
Timor-Leste,TLS,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,12.52401447,13.05520725
Timor-Leste,TLS,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,11.72832596,12.0982669
Togo,TGO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.08747768,5.72606897
Togo,TGO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,54.8932724,51.1550293
Togo,TGO,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.01942241,0.86332363
Togo,TGO,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,9.19254793,7.71268233
Togo,TGO,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,73.74506378,75.80754852
Togo,TGO,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,40.48107863,38.77937545
Tonga,TON,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.05481672,4.98149967
Tonga,TON,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,234.99317932,242.37277222
Tonga,TON,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.20244765,2.89207911
Tonga,TON,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,148.87847438,140.71289184
Tonga,TON,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,14.25550747,13.68886662
Tonga,TON,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,33.49946927,33.17808468
Trinidad and Tobago,TTO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.70954943,7.02007389
Trinidad and Tobago,TTO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1143.17053223,1167.93310547
Trinidad and Tobago,TTO,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.24983716,3.227736
Trinidad and Tobago,TTO,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,553.7059969,537.00005265
Trinidad and Tobago,TTO,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,51.55194473,53.95791626
Trinidad and Tobago,TTO,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,589.32662992,630.19241482
Tunisia,TUN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.82099104,6.95845938
Tunisia,TUN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,236.73283386,233.05931091
Tunisia,TUN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.83320904,3.97622514
Tunisia,TUN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,133.03732275,133.17551033
Tunisia,TUN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,43.34280014,42.49828339
Tunisia,TUN,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,102.60663795,99.04621283
Turkiye,TUR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.12414074,4.34409809
Turkiye,TUR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,389.86557007,396.46682739
Turkiye,TUR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.1913538,3.38485885
Turkiye,TUR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,301.686818,308.92126314
Turkiye,TUR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,22.61772919,22.08143234
Turkiye,TUR,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,88.17873269,87.54555307
Turkmenistan,TKM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.60684919,6.56862497
Turkmenistan,TKM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,460.32406616,500.00643921
Turkmenistan,TKM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.19681919,1.18182302
Turkmenistan,TKM,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,83.38689149,89.96085645
Turkmenistan,TKM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,81.43356323,81.90744781
Turkmenistan,TKM,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,374.8582688,409.54250712
Turks and Caicos Islands,TCA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Turks and Caicos Islands,TCA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Turks and Caicos Islands,TCA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Turks and Caicos Islands,TCA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Turks and Caicos Islands,TCA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Turks and Caicos Islands,TCA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Tuvalu,TUV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,19.03600502,23.96181297
Tuvalu,TUV,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,766.26287842,972.61242676
Tuvalu,TUV,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,15.57900333,17.79838181
Tuvalu,TUV,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,627.10696825,722.43816294
Tuvalu,TUV,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,3.49776363,2.4387176
Tuvalu,TUV,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,26.80206354,23.71927166
Uganda,UGA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.03115654,3.82522416
Uganda,UGA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,32.0545311,32.40844345
Uganda,UGA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.67621309,0.57824951
Uganda,UGA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,5.37704109,4.89910268
Uganda,UGA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,39.71256638,42.86341858
Uganda,UGA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,12.72967674,13.89136746
Ukraine,UKR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.51988459,7.09860182
Ukraine,UKR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,222.47535706,248.13348389
Ukraine,UKR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.49084067,3.17949653
Ukraine,UKR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,103.27632476,111.14013669
Ukraine,UKR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,52.56449127,54.529953
Ukraine,UKR,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,116.9430376,135.30714259
United Arab Emirates,ARE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.14545679,4.27504921
United Arab Emirates,ARE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1817.34765625,1842.69445801
United Arab Emirates,ARE,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.13816261,2.2357583
United Arab Emirates,ARE,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,937.35993401,963.68927564
United Arab Emirates,ARE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,48.42153931,47.70216751
United Arab Emirates,ARE,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,879.98780326,879.00512825
United Kingdom,GBR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.90384102,10.15402699
United Kingdom,GBR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,4270.22119141,4312.88916016
United Kingdom,GBR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,7.86187077,8.06920433
United Kingdom,GBR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,3389.78836834,3427.36779151
United Kingdom,GBR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,20.60408401,20.51708603
United Kingdom,GBR,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,879.84003656,884.87921337
United States,USA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,16.68710518,16.76706314
United States,USA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,10515.32324219,10921.01269531
United States,USA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,8.47234249,8.52492332
United States,USA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,5338.81790143,5552.60023012
