,Lat,Long,Store_Name,Store_number,Gas_or_Diesel,No_Overnight_Parking,Phone_Number,Address,Country,Province_or_State
3823,-77.874725,34.243071,Walmart Supercenter,1392,Gas/Diesel,0,(910) 392-4034,"5226 Sigmon Rd, Wilmington, NC, 28403 ",USA,NC
3824,-77.798457,34.294022,Walmart Supercenter,4065,Neither,1,(910) 821-6009,"8035 Market St, Wilmington, NC, 28411 ",USA,NC
3825,-77.949777,35.733255,Walmart Supercenter,1664,Gas/Diesel,1,(252) 243-9300,"2500 Forest Hills Rd W, Wilson, NC, 27893 ",USA,NC
3826,-77.9514999,35.7337494,Murphy: USA,7263,Gas/Diesel,0,(252) 237-1798,"2504 Forest Hills Rd W, Wilson, NC, 27893 ",USA,NC
3827,-77.929482,35.752083,Wm Nbrhd Mkt,4545,Neither,1,(252) 640-6931,"2700 Ward Blvd, Wilson, NC, 27893 ",USA,NC
3828,-80.293368,36.084635,Wm Nbrhd Mkt,6264,Neither,1,(336) 293-9331,"180 Harvey St; I-40 Exit 2 Winston salem, NC, 27103 ",USA,NC
3829,-80.272348,36.186694,Sam's Club,4798,Gas,0,(336) 377-2820,"284 Summit Square Blvd, Winston Salem, NC, 27105 ",USA,NC
3830,-80.2624359,36.0292587,Murphy: USA,7420,Gas/Diesel,0,(336) 771-3917,"3470 Parway Village Cr, Winston Salem, NC, 27127 ",USA,NC
3831,-80.262707,36.02822,Walmart Supercenter,3626,Gas/Diesel,0,(336) 771-1011,"3475 Pkwy Village Ct, Winston Salem, NC, 27127 ",USA,NC
3832,-80.335962,36.06789,Walmart Supercenter,2472,Neither,1,(336) 760-9868,"4550 Kester Mill Rd; I-40 Exit 188 Winston Salem, NC, 27103 ",USA,NC
3833,-80.312162,36.065997,Sam's Club,8228,Gas,0,(336) 765-0669,"930 Hanes Mall Blvd; I-40 Exit 189 Winston Salem, NC, 27103 ",USA,NC
3834,-80.274117,36.19068,Walmart Supercenter,1849,Neither,0,(336) 377-9194,"320 E Hanes Mill Rd, Winston-salem (n), NC, 27105 ",USA,NC
3835,-80.278284,36.160429,Wm Nbrhd Mkt,6263,Neither,1,(336) 293-1340,"5039 University Pkwy, Winston-Salem, NC, 27106 ",USA,NC
3836,-80.364977,36.093039,Wm Nbrhd Mkt,6814,Neither,1,(336) 245-3007,"5175 Brookberry Park Ave, Winston-Salem, NC, 27104 ",USA,NC
3837,-77.405278,35.560714,Wm Nbrhd Mkt,7235,Neither,1,(252) 917-6864,"3801 S Memorial Dr, Winterville, NC, 28590 ",USA,NC
3838,-77.406446,35.54662,Sam's Club,6216,Gas,0,(252) 439-0400,"4240 Winterville Pkwy, Winterville, NC, 28590 ",USA,NC
3839,-78.29636,35.82897,Walmart Supercenter,4499,Neither,0,(919) 269-2221,"841 E Gannon Ave, Zebulon, NC, 27597 ",USA,NC
3840,-100.769279,46.857742,Walmart Supercenter,3648,Neither,0,(701) 323-0530,"1400 Skyline Blvd, Bismarck, ND, 58503 ",USA,ND
3841,-100.74996,46.79175,Walmart Supercenter,1534,Neither,0,(701) 223-3066,"2717 Rock Island PL, Bismarck, ND, 58503 ",USA,ND
3842,-100.740515,46.793869,Sam's Club,4933,Gas/Diesel,0,(701) 222-1101,"2821 Rock Island PL, Bismarck, ND, 58504 ",USA,ND
3843,-100.43259,48.819609,Walmart Supercenter,4569,Neither,0,(701) 228-5276,"912 11th St E, Bottineah, ND, 58318 ",USA,ND
3844,-98.868812,48.104219,Walmart Supercenter,1695,Neither,0,(701) 662-5203,"1424 Hwy 2 E, Devils Lake, ND, 58301 ",USA,ND
3845,-102.787133,46.907411,Walmart Supercenter,1567,Neither,1,(701) 225-8504,"2456 3rd Ave W: I-94 Exit 61 Dickinson, ND, 58601 ",USA,ND
3846,-96.84265,46.8019,Walmart Supercenter,4352,Neither,0,(701) 526-1167,"3757 55th Ave S; I-29 Exit 60 Fargo, ND, 58104 ",USA,ND
3847,-96.865509,46.863867,Walmart Supercenter,1581,Neither,0,(701) 281-3971,"4731 13th Ave S; I-94 Exit 348 Fargo, ND, 58103 ",USA,ND
3848,-96.867607,46.863708,Sam's Club,8172,Gas/Diesel,0,(701) 282-7997,"4831 13th Ave S; I-94 Exit 348 Fargo, ND, 58103 ",USA,ND
3849,-97.062723,47.887393,Sam's Club,6385,Gas,0,(701) 795-9449,"2501 32nd Ave S; I-29 Exit 138 Grand Forks, ND, 58201 ",USA,ND
3850,-97.064975,47.887769,Walmart Supercenter,1545,Neither,0,(701) 746-7225,"2551 32nd Ave S, Grand Forks, ND, 58201 ",USA,ND
3851,-97.115252,47.93183,Walmart Supercenter,5806,Neither,0,(701) 620-6003,"5755 Gateway Dr; I-29 Exit 141 Grand Forks, ND, 58203 ",USA,ND
3852,-98.721261,46.881863,Walmart Supercenter,1649,Neither,0,(701) 252-6778,"921 25th St SW: I-94 Exit 258 Jamestown, ND, 58401 ",USA,ND
3853,-100.906111,46.846409,Walmart Supercenter,2033,Neither,1,(701) 354-6961,"1000 Old Red Trail NW; I-94 Exit 152 Mandan, ND, 58554 ",USA,ND
3854,-101.298646,48.195424,Walmart Supercenter,1636,Neither,0,(701) 838-2176,"3900 S BRdway, Minot, ND, 58701 ",USA,ND
3855,-96.628682,46.283795,Walmart Supercenter,3875,Neither,0,(701) 642-9086,"1625 Commerce Dr, Wahpeton, ND, 58075 ",USA,ND
3856,-103.628759,48.181789,Walmart Supercenter,1565,Neither,1,(701) 572-8550,"4001 2nd Ave W, Williston, ND, 58801 ",USA,ND
3857,-96.745377,40.303607,Walmart Supercenter,2784,Neither,0,(402) 228-1244,"3620 N 6th St, Beatrice, NE, 68310 ",USA,NE
3858,-95.935468,41.155442,Walmart Supercenter,2847,Neither,0,(402) 292-0156,"10504 S 15th St, Bellevue, NE, 68123 ",USA,NE
3859,-95.941565,41.11727,Wm Nbrhd Mkt,3154,Neither,0,(402) 686-2040,"2109 Towne Center Dr, Bellevue, NE, 68123 ",USA,NE
3860,-96.141864,41.526537,Walmart Supercenter,4568,Neither,0,(402) 533-8222,"1882 Holly St, Blair, NE, 68008 ",USA,NE
3861,-103.021267,42.826801,Walmart Supercenter,2579,Neither,0,(308) 432-6999,"510 Linden St, Chadron, NE, 69337 ",USA,NE
3862,-97.317007,41.4404,Walmart Supercenter,0774,Neither,0,(402) 564-1668,"818 E 23rd St, Columbus, NE, 68601 ",USA,NE
3863,-96.940444,40.640601,Walmart Supercenter,4322,Neither,0,(402) 826-1002,"1800 E 29th St, Crete, NE, 68333 ",USA,NE
3864,-97.17446,40.162538,Walmart Supercenter,0418,Neither,0,(402) 729-3394,"2831 Hwy 15 Fairbury, NE, 68352 ",USA,NE
3865,-96.457476,41.45219,Walmart Supercenter,0776,Neither,0,(402) 727-0414,"3010 E 23rd Ave N, Fremont, NE, 68025 ",USA,NE
3866,-98.385777,40.934493,Sam's Club,6461,Gas,0,(308) 384-0622,"1510 N Diers Ave, Grand Island, NE, 68803 ",USA,NE
3867,-98.385555,40.942786,Walmart Supercenter,1326,Neither,0,(308) 381-0333,"2250 N Diers Ave, Grand Island, NE, 68803 ",USA,NE
3868,-98.337291,40.885505,Walmart Supercenter,3395,Neither,0,(308) 381-4970,"3501 S Locust St, Grand Island, NE, 68801 ",USA,NE
3869,-96.164709,41.142978,Walmart Supercenter,4600,Neither,0,(402) 881-3530,"11350 Wickersham Blvd; I-80 Exit 439 Gretna, NE, 68028 ",USA,NE
3870,-98.384292,40.624139,Walmart Supercenter,1460,Neither,0,(402) 462-6000,"3803 Osborne Dr W, Hastings, NE, 68901 ",USA,NE
3871,-99.082127,40.726306,Walmart Supercenter,0598,Neither,0,(308) 234-8448,"5411 N Second Ave, Kearney, NE, 68847 ",USA,NE
3872,-96.059716,41.17632,Wm Nbrhd Mkt,3173,Neither,0,(402) 513-4207,"9460 Giles Rd, La Vista, NE, 68128 ",USA,NE
3873,-99.740857,40.745147,Walmart Supercenter,0637,Neither,0,(308) 324-7427,"200 Frontier St; I-80 Exit 237 Lexington, NE, 68850 ",USA,NE
3874,-96.683039,40.728622,Walmart Supercenter,2432,Neither,1,(402) 975-6171,"2500 Jamie Lane, Lincoln, NE, 68512 ",USA,NE
3875,-96.603368,40.84877,Walmart Supercenter,3823,Neither,0,(402) 466-0477,"3400 N 85th St, Lincoln, NE, 68507 ",USA,NE
3876,-96.678613,40.858372,Walmart Supercenter,1943,Neither,1,(402) 438-4377,"4700 N 27th St, Lincoln, NE, 68504 ",USA,NE
3877,-96.678684,40.859693,Sam's Club,6413,Gas/Diesel,0,(402) 438-3540,"4900 N 27th St, Lincoln, NE, 68521 ",USA,NE
3878,-96.601592,40.736629,Sam's Club,4873,Gas/Diesel,0,(402) 488-0108,"8480 Andermatt Dr, Lincoln, NE, 68526 ",USA,NE
3879,-96.600561,40.734371,Walmart Supercenter,3278,Neither,0,(402) 484-6166,"8700 Andermatt Dr, Lincoln, NE, 68526 ",USA,NE
3880,-100.647002,40.199443,Walmart Supercenter,0790,Neither,0,(308) 345-1800,"1902 W B, McCook, NE, 69001 ",USA,NE
3881,-95.857022,40.657754,Walmart Supercenter,4209,Neither,0,(402) 874-9080,"2101 S 11th St, Nebraska City, NE, 68410 ",USA,NE
3882,-97.444234,42.024885,Walmart Supercenter,0645,Neither,0,(402) 371-5452,"2400 Pasewalk Ave, Norfolk, NE, 68701 ",USA,NE
3883,-100.759107,41.120923,Walmart Supercenter,1585,Neither,0,(308) 532-5529,"1401 S Dewey St; I-80 Exit 177 North Platte, NE, 69101 ",USA,NE
3884,-101.718691,41.11251,Walmart Supercenter,7129,Neither,0,(308) 284-0143,"201 Pony Express Ln; I-80 Exit 126 Ogallala, NE, 69153 ",USA,NE
3885,-96.114191,41.21381,Walmart Supercenter,5361,Neither,0,(402) 697-1054,"12850 L St, Omaha, NE, 68137 ",USA,NE
3886,-96.117615,41.291153,Wm Nbrhd Mkt,4138,Neither,1,(402) 686-2055,"13105 Birch Dr, Omaha, NE, 68164 ",USA,NE
3887,-96.117611,41.213912,Sam's Club,8146,Gas,0,(402) 334-1526,"13130 L St, Omaha, NE, 68137 ",USA,NE
3888,-96.025028,41.245199,Walmart Supercenter,4358,Neither,0,(402) 393-9560,"1606 S 72nd St, Omaha, NE, 68124 ",USA,NE
3889,-96.18006,41.293573,Walmart Supercenter,5141,Neither,0,(402) 289-9238,"16960 W Maple Rd, Omaha, NE, 68116 ",USA,NE
3890,-96.198862,41.233063,Walmart Supercenter,3267,Neither,0,(402) 330-4400,"18201 Wright St., Omaha, NE, 68130 ",USA,NE
3891,-96.045644,41.280981,Wm Nbrhd Mkt,3152,Neither,1,(402) 513-4030,"2451 N 90th St, Omaha, NE, 68134 ",USA,NE
3892,-95.981201,41.262821,Wm Nbrhd Mkt,4139,Neither,1,(402) 970-6491,"360 N Saddle Creek Rd, Omaha, NE, 68131 ",USA,NE
3893,-95.991518,41.300098,Walmart Supercenter,3151,Neither,0,(402) 970-9301,"5018 Ames Ave, Omaha, NE, 68104 ",USA,NE
3894,-95.992054,41.211764,Wm Nbrhd Mkt,3172,Neither,1,(402) 541-0820,"5051 L St, Omaha, NE, 68117 ",USA,NE
3895,-96.068139,41.316527,Walmart Supercenter,1637,Neither,0,(402) 492-9344,"6304 N 99th St; I-680 Exit 6 Omaha, NE, 68122 ",USA,NE
3896,-96.168662,41.192888,Wm Nbrhd Mkt,3153,Neither,1,(402) 609-5703,"6710 S 167th St, Omaha, NE, 68135 ",USA,NE
3897,-96.021777,41.175,Walmart Supercenter,1671,Neither,0,(402) 597-8977,"8525 S 71st St. Plaza, Papillion, NE, 68128 ",USA,NE
3898,-96.020988,41.162174,Sam's Club,6181,Gas/Diesel,0,(402) 686-2379,"9851 S 71st Plaza, Papillion, NE, 68133 ",USA,NE
3899,-103.677246,41.879671,Walmart Supercenter,0867,Neither,0,(308) 632-2666,"3322 Ave I, Scottsbluff, NE, 69361 ",USA,NE
3900,-97.101416,40.876247,Walmart Supercenter,0885,Neither,0,(402) 643-6631,"1326 280th Rd, Seward, NE, 68434 ",USA,NE
3901,-102.94543,41.116939,Walmart Supercenter,5170,Neither,0,(308) 254-9138,"3001 Silverberg Dr; I-80 Exit 59 Sidney, NE, 69162 ",USA,NE
3902,-96.429136,42.473599,Walmart Supercenter,1332,Neither,0,(402) 494-8858,"1601 Cornhuskers Dr; I-129 Exit 1 South Sioux City, NE, 68776 ",USA,NE
3903,-97.594519,40.827703,Walmart Supercenter,0350,Neither,0,(402) 362-3366,"101 E David Dr; I-80 Exit 353 York, NE, 68467 ",USA,NE
3904,-71.580744,42.809862,Walmart Supercenter,1796,Neither,1,(603) 672-3421,"85 St Hwy 101a, Amherst, NH, 03031 ",USA,NH
3905,-71.484327,42.964203,Walmart,2246,Neither,1,(603) 626-6733,"17 Colby Court; I-293 Exit 4 Bedford, NH, 03110 ",USA,NH
3906,-72.328898,43.376997,Walmart Supercenter,1975,Neither,0,(603) 542-2703,"14 Bowen St, Claremont, NH, 03743 ",USA,NH
3907,-71.476662,43.226344,Sam's Club,6386,Gas,0,(603) 226-1255,"304 Sheep Davis Rd, Concord, NH, 03301 ",USA,NH
3908,-71.481128,43.227815,Walmart Supercenter,2055,Neither,1,(603) 226-9312,"344 Loudon Rd; I-393 Exit 3 Concord, NH, 03301 ",USA,NH
3909,-71.334908,42.897651,Walmart Supercenter,1753,Gas,1,(603) 434-3589,"11 Ashleigh Dr; I-93 Exit 4 Derry, NH, 03038 ",USA,NH
3910,-71.069762,43.027671,Walmart Supercenter,3535,Neither,1,(603) 679-5919,"35 Fresh River Rd, Epping, NH, 03042 ",USA,NH
3911,-71.439821,43.565197,Walmart Supercenter,2639,Neither,1,(603) 528-8011,"1458 Lake Shore Rd, Gilford, NH, 03249 ",USA,NH
3912,-71.194318,44.425779,Walmart Supercenter,2634,Neither,0,(603) 752-4621,"561 Main St, Gorham, NH, 03581 ",USA,NH
3913,-72.530252,42.812893,Walmart Supercenter,1907,Neither,1,(603) 336-5538,"724 Brattleboro Rd, Hinsdale, NH, 03451 ",USA,NH
3914,-71.474778,43.039776,Walmart Supercenter,1698,Neither,1,(603) 644-8144,"3 Commerce Dr; I-93 Exit 10 Hooksett, NH, 03106 ",USA,NH
3915,-71.423398,42.727353,Walmart,1785,Neither,1,(603) 598-4226,"254 Lowell Rd, Hudson, NH, 03051 ",USA,NH
3916,-71.42589,42.726329,Sam's Club,6352,Gas,0,(603) 882-4600,"7 Walmart Blvd, Hudson, NH, 03051 ",USA,NH
3917,-72.287521,42.924045,Walmart,3549,Neither,1,(603) 357-7200,"350 Winchester St, Keene, NH, 03431 ",USA,NH
3918,-71.79908,44.30398,Walmart,2681,Neither,0,(603) 444-6300,"615 Meadow St; I-93 Exit 42 Littleton, NH, 03561 ",USA,NH
3919,-71.44288,42.956005,Walmart Supercenter,2399,Neither,1,(603) 621-9666,"725 Gold St; I-293 Exit 1 Manchester, NH, 03103 ",USA,NH
3920,-70.809178,43.100943,Walmart,2398,Neither,0,(603) 430-9985,"2200 Woodbury Ave, Newington, NH, 03801 ",USA,NH
3921,-71.107577,44.017009,Walmart Supercenter,2140,Neither,1,(603) 356-0130,"46 North-south Rd, North Conway, NH, 03860 ",USA,NH
3922,-71.109957,42.825184,Walmart Supercenter,1930,Neither,1,(603) 382-2839,"58 Plaistow Rd, Plaistow, NH, 03865 ",USA,NH
3923,-71.740844,43.768858,Walmart Supercenter,2758,Neither,0,(603) 536-5352,"683 Tenney Mountain Hwy, Plymouth, NH, 03264 ",USA,NH
3924,-70.787874,43.033275,Walmart Supercenter,2130,Neither,0,(603) 433-6008,"2460 Lafayette Rd; I-95 Exit 3 Portsmouth, NH, 03801 ",USA,NH
3925,-72.038913,42.742157,Walmart,2057,Neither,0,(603) 899-6882,"750 Hwy 202 Rindge, NH, 03461 ",USA,NH
3926,-71.012272,43.335348,Walmart Supercenter,2330,Neither,0,(603) 332-4300,"116 Farmington Rd, Rochester, NH, 03867 ",USA,NH
3927,-71.23936,42.80141,Walmart Supercenter,2142,Neither,0,(603) 894-5642,"326 N Broadway; I-93 Exit 2 Salem, NH, 03079 ",USA,NH
3928,-70.866061,42.882983,Walmart Supercenter,1762,Neither,0,(603) 474-2037,"700 Lafayette Rd; I-95 Exit 1 Seabrook, NH, 03874 ",USA,NH
3929,-70.880016,43.234397,Walmart Supercenter,1749,Gas,0,(603) 692-6346,"59 Waltons Way, Somersworth, NH, 03878 ",USA,NH
3930,-71.576438,43.453802,Walmart Supercenter,2369,Neither,1,(603) 286-7673,"33 Sherwood Dr, Tilton, NH, 03276 ",USA,NH
3931,-72.324426,43.624576,Walmart,2138,Neither,0,(603) 298-5014,"285 Plainfield Rd; I-89 Exit 20 West Lebanon, NH, 03784 ",USA,NH
3932,-72.0257,44.1416,Walmart Supercenter,4389,Neither,0,(603) 747-8250,"4901 Dartmouth College Hwy, Woodsville, NH, 03785 ",USA,NH
3933,-75.0898,39.893202,Walmart,5047,Neither,0,(856) 310-1470,"130 BlackhorSE Pike; I-295 Exit 28 Audubon, NJ, 08106 ",USA,NJ
3934,-74.105874,40.661479,Walmart Supercenter,5867,Neither,0,(201) 620-6137,"500 Bayonne Crossing Way, Bayonne, NJ, 07002 ",USA,NJ
3935,-74.928581,39.808381,Walmart Supercenter,1807,Neither,0,(856) 753-8787,"265 Rte 73 N, Berlin, NJ, 08091 ",USA,NJ
3936,-74.403041,40.908002,Walmart Supercenter,5077,Neither,0,(973) 299-3943,"300 Wootton St; I-287 Exit 44 Boonton, NJ, 07005 ",USA,NJ
3937,-74.729606,40.613156,Walmart Supercenter,5069,Neither,0,(908) 534-7377,"3576 Rte 22 W, Branchburg, NJ, 08876 ",USA,NJ
3938,-74.123816,40.072928,Walmart Supercenter,1977,Neither,1,(732) 840-7772,"1872 Rte 88 Brick, NJ, 08723 ",USA,NJ
3939,-75.207353,39.466867,Walmart,5384,Neither,0,(856) 453-0418,"1130 Hwy 77 Bridgeton, NJ, 08302 ",USA,NJ
3940,-74.84068,40.048513,Walmart Supercenter,2040,Neither,0,(609) 386-8400,"2106 Mount Holly Rd; I-295 Exit 47 Burlington, NJ, 08016 ",USA,NJ
3941,-74.458757,40.809205,Walmart Supercenter,3598,Neither,0,(973) 889-8646,"235 Ridgedale Ave; I-287 Exit 37 Cedar Knolls, NJ, 07927 ",USA,NJ
3942,-75.046025,39.937804,Walmart,5340,Neither,0,(856) 665-5430,"500 Rte 38 Cherry Hill, NJ, 08002 ",USA,NJ
3943,-74.980153,40.007191,Walmart,2871,Neither,0,(856) 303-2119,"2501 Rte 130 S, Cinnaminson, NJ, 08077 ",USA,NJ
3944,-74.978032,40.007184,Sam's Club,8145,Gas,0,(856) 303-2192,"2521 Rt 130 S, Cinnaminson, NJ, 08077 ",USA,NJ
3945,-74.920162,40.628631,Walmart,2582,Neither,1,(908) 730-8665,"Rte 513 Exit; I-78 Exit 15 Clinton, NJ, 08809 ",USA,NJ
3946,-75.090849,39.839097,Sam's Club,6670,Gas/Diesel,0,(856) 853-0219,"2000 Clements Bridge Rd, Deptford, NJ, 08096 ",USA,NJ
3947,-74.400153,40.458418,Walmart Supercenter,3078,Neither,1,(732) 387-1059,"290 SR 18; I-95 Exit 9 East Brunswick, NJ, 08816 ",USA,NJ
3948,-74.55219,40.254563,Walmart,3266,Neither,1,(609) 443-6159,"839 Rte 130 N, East Windsor, NJ, 08520 ",USA,NJ
3949,-74.377097,40.531438,Walmart,5201,Neither,1,(732) 650-1297,"2220 Rte 27; I-287 Exit 2 Edison, NJ, 08818 ",USA,NJ
3950,-74.375897,40.516705,Sam's Club,6369,Gas,0,(732) 321-0182,"883 Rte 1 South: I-287 Exit 1 Edison, NJ, 08817 ",USA,NJ
3951,-74.552645,39.396304,Walmart Supercenter,3212,Neither,0,(609) 415-6353,"6801 E Black Horse Pike, Egg Harbor Township, NJ, 08234 ",USA,NJ
3952,-74.708074,40.882796,Walmart,3291,Neither,0,(973) 347-7400,"40 International Dr S; I-80 Exit 27 Flanders, NJ, 07836 ",USA,NJ
3953,-74.853876,40.526805,Walmart Supercenter,2294,Neither,1,(908) 788-6769,"152 Rte 31 Flemington, NJ, 08822 ",USA,NJ
3954,-74.57969,41.11487,Walmart,2090,Neither,0,(973) 209-4242,"230 Hwy 17 Franklin, NJ, 07416 ",USA,NJ
3955,-74.293123,40.241411,Sam's Club,6671,Neither,0,(732) 780-3943,"320 W Main St, Freehold, NJ, 07728 ",USA,NJ
3956,-74.294399,40.243166,Walmart Supercenter,3236,Neither,0,(732) 780-3048,"326 W Main St, Freehold, NJ, 07728 ",USA,NJ
3957,-74.099707,40.867153,Walmart Supercenter,5752,Neither,0,(973) 330-3550,"174 Passaic St, Garfield, NJ, 07026 ",USA,NJ
3958,-74.841456,40.816962,Walmart Supercenter,2503,Neither,0,(908) 979-9342,"1885 Rte 57 - Suite 100 Hackettstown, NJ, 07840 ",USA,NJ
3959,-74.715848,40.233395,Walmart Supercenter,5012,Neither,0,(609) 438-4093,"1750 Nottingham Way, Hamilton, NJ, 08619 ",USA,NJ
3960,-74.635056,40.195632,Walmart,2518,Neither,0,(609) 585-1463,"700 MarketPL Blvd, Hamilton, NJ, 08620 ",USA,NJ
3961,-74.785249,39.647956,Walmart,2254,Neither,0,(609) 567-2700,"55 S White HorSE Pike, Hammonton, NJ, 08037 ",USA,NJ
3962,-74.223909,40.132113,Walmart Supercenter,2195,Neither,0,(732) 886-9100,"4900 Hwy 9; I-195 Exit 28 Howell, NJ, 07731 ",USA,NJ
3963,-74.135969,40.747835,Walmart Supercenter,5447,Neither,1,(201) 955-0280,"150 Harrison Ave; I-280 Exit 16 Kearny, NJ, 07032 ",USA,NJ
3964,-74.178283,39.858226,Walmart Supercenter,5414,Neither,0,(609) 242-4231,"580 Rte 9 N, Lanoka Harbor, NJ, 08734 ",USA,NJ
3965,-74.653105,40.87366,Walmart,2569,Neither,0,(973) 252-7666,"461 Hwy 10 Ledgewood, NJ, 07852 ",USA,NJ
3966,-74.24899,40.61258,Walmart,3469,Neither,1,(908) 474-9055,"1601 W Edgar Rd; I-95 Exit 12 Linden, NJ, 07036 ",USA,NJ
3967,-74.363706,39.602544,Walmart Supercenter,3830,Neither,0,(609) 296-2430,"631 Rte 9 S, Little Egg Harbor, NJ, 08087 ",USA,NJ
3968,-74.767847,39.978445,Walmart Supercenter,2841,Neither,0,(609) 702-9200,"1740 Rte 38 Lumberton, NJ, 08048 ",USA,NJ
3969,-74.274536,39.701395,Walmart Supercenter,1921,Neither,0,(609) 978-8300,"525 RtE 72 W, Manahawkin, NJ, 08050 ",USA,NJ
3970,-74.585125,40.546549,Walmart Supercenter,2651,Neither,1,(908) 575-8997,"100 N Main St, Manville, NJ, 08835 ",USA,NJ
3971,-74.915693,39.895206,Walmart Supercenter,1869,Neither,0,(856) 983-2100,"150 Rte 70 E, Marlton, NJ, 08053 ",USA,NJ
3972,-74.65219,39.452022,Walmart Supercenter,2108,Neither,0,(609) 625-8200,"4620 Black HorSE Pike, Mays Landing, NJ, 08330 ",USA,NJ
3973,-75.03701,39.425065,Walmart,2109,Neither,0,(856) 825-4200,"2291 N Second St, Millville, NJ, 08332 ",USA,NJ
3974,-74.961993,39.913572,Walmart Supercenter,5944,Neither,0,(856) 372-6130,"934 Hwy 73; I-295 Exit 36 Mount Laurel, NJ, 08054 ",USA,NJ
3975,-74.084687,40.224387,Walmart Supercenter,5142,Neither,1,(732) 922-8084,"3575 Rte 66 W, Neptune, NJ, 07753 ",USA,NJ
3976,-74.739441,41.070434,Walmart,2604,Neither,0,(973) 300-1859,"26 Hampton House Rd/route 206 Newton, NJ, 07860 ",USA,NJ
3977,-74.01491,40.812634,Walmart Supercenter,3795,Neither,1,(201) 758-2810,"2100 88th St, North Bergen, NJ, 07047 ",USA,NJ
3978,-74.467337,40.46147,Walmart Supercenter,2003,Neither,0,(732) 545-4499,"979 Route#1 S, North Brunswick, NJ, 08902 ",USA,NJ
3979,-74.299011,40.448688,Walmart,2825,Neither,0,(732) 525-8030,"1126 Rte 9 Old Bridge, NJ, 08857 ",USA,NJ
3980,-74.316859,40.374677,Walmart Supercenter,4153,Neither,0,(732) 955-0139,"2825 Rte 18 S, Old Bridge, NJ, 08857 ",USA,NJ
3981,-75.502744,39.613442,Walmart,2041,Neither,0,(856) 935-8200,"709 S BRdway, Pennsville, NJ, 08070 ",USA,NJ
3982,-75.147313,40.678041,Walmart Supercenter,2497,Neither,1,(908) 454-3622,"1300 Rte 22; I-78 Exit 3 Phillipsburg, NJ, 08865 ",USA,NJ
3983,-74.440793,40.553995,Walmart,2633,Neither,0,(732) 562-1771,"1303 Centennial AvE ; I-287 Exit 6 Piscataway, NJ, 08854 ",USA,NJ
3984,-74.543795,39.393457,Sam's Club,8144,Gas,0,(609) 452-2277,"1025 Black HorSE Pike, Pleasantville, NJ, 08232 ",USA,NJ
3985,-74.677539,40.302687,Walmart,2171,Neither,0,(609) 987-0202,"101 Nassau Park Blvd; I-295 Exit 67 Princeton, NJ, 08543 ",USA,NJ
3986,-74.870939,39.020358,Walmart Supercenter,3337,Neither,1,(609) 465-2204,"3159 Rte 9 S, Rio Grande, NJ, 08242 ",USA,NJ
3987,-74.313328,40.992282,Walmart,3443,Neither,1,(973) 835-5812,"48 Rte 23 N; I-287 Exit 52 Riverdale, NJ, 07457 ",USA,NJ
3988,-74.563674,40.906419,Walmart,5178,Neither,0,(973) 361-6089,"220 EnterpriSE Dr; I-80 Exit 34 Rockaway, NJ, 07866 ",USA,NJ
3989,-74.09389,40.891428,Walmart,3562,Neither,1,(201) 226-0575,"189 Rte 46 W, Saddle Brook, NJ, 07663 ",USA,NJ
3990,-74.042374,40.791397,Sam's Club,4774,Neither,0,(201) 974-0702,"300 Park PL; I-95 Exit 17 Secaucus, NJ, 07094 ",USA,NJ
3991,-74.041606,40.79256,Walmart Supercenter,3520,Neither,1,(201) 325-9280,"400 Park PL; I-95 Exit 17 Secaucus, NJ, 07094 ",USA,NJ
3992,-75.0225,39.855043,Walmart Supercenter,4456,Neither,0,(856) 545-9052,"1 Coopertown Blvd, Somerdale, NJ, 08083 ",USA,NJ
3993,-74.058964,40.859692,Walmart Supercenter,3159,Neither,1,(201) 375-4002,"1 Teterboro Landing Dr, Teterboro, NJ, 07608 ",USA,NJ
3994,-74.238908,39.974845,Walmart,1844,Neither,1,(732) 349-6000,"950 Rte 37 W, Toms River, NJ, 08755 ",USA,NJ
3995,-75.035255,39.728645,Walmart Supercenter,1742,Neither,0,(856) 629-3888,"3501 Hwy 42 Turnersville, NJ, 08012 ",USA,NJ
3996,-74.29884,40.687627,Walmart,3292,Neither,1,(908) 624-0644,"900 Springfield Rd, Union, NJ, 07083 ",USA,NJ
3997,-75.047395,39.489132,Walmart Supercenter,3339,Neither,0,(856) 205-9940,"1070 W Landis AvE, Vineland, NJ, 08360 ",USA,NJ
3998,-74.425425,40.638594,Walmart,5111,Neither,1,(908) 756-1925,"1501 Rte 22 W, Watchung, NJ, 07069 ",USA,NJ
3999,-74.930149,39.808412,Walmart Supercenter,1807,Neither,0,(856) 753-8787,"265 N Rte 73 West Berlin, NJ, 08091 ",USA,NJ
4000,-74.962169,39.662737,Walmart Supercenter,3774,Neither,0,(856) 629-2054,"1840 S BlackhorSE Pike, Williamstown, NJ, 08094 ",USA,NJ
4001,-75.021101,39.720002,Sam's Club,4722,Neither,0,(856) 857-7836,"2080 N Blackhorse Pike, Williamstown, NJ, 08094 ",USA,NJ
4002,-74.294345,40.5355,Walmart Supercenter,5281,Neither,0,(732) 826-4652,"360 Hwy 9 N; I-95 Exit 11 Woodbridge, NJ, 07095 ",USA,NJ
